food_id,food_name,meal_type,diet_type,calories_kcal,carbohydrates_g,protein_g,fat_g,fiber_g,calcium_mg,magnesium_mg,iron_mg,zinc_mg,vitamin_A,vitamin_B1,vitamin_B2,vitamin_B12,vitamin_C,vitamin_D,vitamin_E,vitamin_K,vitamin_H,food_category,seasonal,season,ingredients,region,state,source
2573,Kheer - With Seeds,Snack,Veg,217.28,25.71,5.4,13.55,1.03,208.52,220.22,8.91,6.1,60.79,98.17,33.84,73.9,19.64,105.18,36.79,32.79,87.29,Indian Dish,No,All,"Milk, rice, sugar, dried fruits",-1,-1,indian_food+variant
2574,Laddu - Low Oil,Snack,Veg,224.72,32.6,7.43,14.71,4.94,191.43,100.81,6.8,3.12,77.01,35.94,57.06,66.78,4.22,104.17,64.1,55.93,59.76,Indian Dish,No,All,"Gram flour, ghee, sugar",-1,-1,indian_food+variant
2575,Lassi - Low Oil,Snack,Veg,134.97,0.0,22.25,23.52,4.1,382.33,194.81,9.45,7.38,14.83,73.25,4.18,23.54,73.31,8.27,75.46,77.0,15.88,Indian Dish,No,All,"Yogurt, milk, nuts, sugar",North,Punjab,indian_food+variant
2576,Nankhatai - Low Oil,Snack,Veg,170.94,0.0,11.41,19.1,6.59,45.29,152.94,12.44,0.32,60.81,86.87,105.83,29.07,18.74,64.24,4.76,39.14,81.45,Indian Dish,No,All,"Refined flour, besan, ghee, powdered sugar, yoghurt, green cardamom",-1,-1,indian_food+variant
2577,Petha - Mild,Snack,Veg,205.72,0.0,13.95,19.66,6.46,124.92,173.17,7.02,13.8,60.73,69.69,8.96,1.14,24.61,51.67,43.57,42.23,67.98,Indian Dish,No,All,"Firm white pumpkin, sugar, kitchen lime, alum powder",North,Uttar Pradesh,indian_food+variant
2578,Phirni - High Protein,Snack,Veg,246.66,0.0,10.01,22.62,9.43,320.97,48.88,10.44,2.39,82.1,38.02,73.14,82.49,43.39,61.05,15.6,37.46,23.1,Indian Dish,No,All,"Rice, sugar, nuts",East,Odisha,indian_food+variant
2579,Rabri - Low Salt,Snack,Veg,146.04,0.0,7.65,21.68,6.81,372.59,51.09,6.6,9.7,48.01,72.87,10.54,31.08,75.92,48.02,11.81,17.43,64.36,Indian Dish,No,All,"Condensed milk, sugar, spices, nuts",North,Uttar Pradesh,indian_food+variant
2580,Sheera - High Protein,Snack,Veg,157.96,0.0,16.98,9.68,6.83,58.84,141.58,8.14,4.9,41.87,20.35,67.32,11.58,11.93,87.46,17.92,60.07,89.71,Indian Dish,No,All,"Semolina, ghee, nuts, milk",West,Maharashtra,indian_food+variant
2581,Singori - Low Salt,Snack,Veg,136.33,4.1,19.1,6.46,4.66,261.8,108.99,11.18,8.14,11.59,48.87,43.86,85.67,31.85,85.26,84.14,11.85,19.65,Indian Dish,No,All,"Khoa, coconut, molu leaf",North,Uttarakhand,indian_food+variant
2582,Sohan halwa - High Protein,Snack,Veg,311.0,23.39,14.1,13.05,9.58,301.96,132.3,4.97,13.52,60.92,61.16,58.53,24.19,19.59,107.75,1.17,85.35,62.15,Indian Dish,No,All,"Corn flour, ghee, dry fruits",North,Uttar Pradesh,indian_food+variant
2583,Sohan papdi - With Seeds,Snack,Veg,329.88,36.61,17.08,10.89,7.25,41.26,159.58,3.55,4.88,62.47,40.58,36.79,16.06,110.14,17.22,46.69,34.49,18.2,Indian Dish,No,All,"Gram flour, ghee, sugar, milk, cardamom",West,Maharashtra,indian_food+variant
2584,Chhena jalebi - Air-Fried,Snack,Veg,205.6,24.6,7.41,13.48,3.69,251.03,112.53,10.96,1.13,66.11,96.59,60.21,1.65,87.2,40.97,54.16,38.32,70.23,Indian Dish,No,All,"Chhena, sugar, ghee",East,Odisha,indian_food+variant
2585,Chhena kheeri - With Salad,Snack,Veg,187.99,27.13,16.18,8.87,8.86,261.16,185.41,6.25,11.12,16.78,60.29,77.31,64.59,10.89,44.01,10.56,71.44,30.8,Indian Dish,No,All,"Chhena, sugar, milk",East,Odisha,indian_food+variant
2586,Chhena poda - Classic,Snack,Veg,312.19,15.67,16.35,17.91,7.25,116.4,108.3,8.06,12.25,36.14,14.2,100.57,88.42,17.92,35.48,36.48,5.92,80.86,Indian Dish,No,All,"Sugar, chenna cheese",East,Odisha,indian_food+variant
2587,Cham cham - High Protein,Snack,Veg,294.66,15.51,17.66,20.28,5.91,134.02,129.33,17.67,5.85,14.16,38.59,82.24,77.78,0.69,49.58,13.34,74.05,56.77,Indian Dish,No,All,"Flour, cream, sugar, saffron, lemon juice, coconut flakes",East,West Bengal,indian_food+variant
2588,Kheer sagar - Low Oil,Snack,Veg,372.39,48.22,12.23,14.63,6.83,267.34,20.9,13.16,7.08,64.55,80.2,28.18,18.0,50.34,64.54,13.69,28.01,6.47,Indian Dish,No,All,"Chenna, condensed milk, sugar, saffron, cardamom",East,Odisha,indian_food+variant
2589,Ledikeni - With Curd,Snack,Veg,188.17,20.57,23.23,5.54,8.23,225.89,229.7,16.08,4.19,77.21,69.41,95.96,31.25,98.18,29.56,50.47,59.77,0.97,Indian Dish,No,All,"Chhena, sugar, ghee",East,West Bengal,indian_food+variant
2590,Lyangcha - High Protein,Snack,Veg,185.76,0.0,12.71,20.54,8.01,220.29,28.51,9.83,2.12,32.73,11.65,8.93,79.22,0.38,61.4,4.66,37.74,84.72,Indian Dish,No,All,"Flour, fried milk power, sugar syrup",North East,Assam,indian_food+variant
2591,Malapua - Steamed,Snack,Veg,321.6,61.82,6.17,8.76,6.37,358.23,240.19,8.59,12.05,74.24,95.44,56.68,59.13,19.97,24.56,21.58,86.23,18.73,Indian Dish,No,All,"Yoghurt, refined flour, ghee, fennel seeds",North,Bihar,indian_food+variant
2592,Mihidana - Steamed,Snack,Veg,223.54,32.22,15.93,9.7,11.28,188.82,20.43,7.02,4.95,78.95,75.85,0.66,98.6,16.62,23.72,108.81,2.21,105.85,Indian Dish,No,All,"Besan flour, sugar, ghee",East,West Bengal,indian_food+variant
2593,Misti doi - No Sugar,Snack,Veg,170.95,20.69,8.68,4.35,7.04,339.77,47.93,5.71,0.16,38.48,58.43,9.26,80.47,77.09,73.82,6.1,96.4,69.15,Indian Dish,No,All,"Milk, jaggery",East,West Bengal,indian_food+variant
2594,Pantua - Low Salt,Snack,Veg,312.46,28.54,18.33,7.54,13.5,44.88,50.34,8.37,5.38,47.09,12.54,33.53,7.24,55.52,73.12,33.55,27.11,68.79,Indian Dish,No,All,"Chhena, sugar, ghee, flour",East,West Bengal,indian_food+variant
2595,Pithe - Grilled,Snack,Veg,197.79,0.0,17.39,20.81,7.91,213.96,95.96,13.5,7.58,88.68,36.57,14.92,71.98,59.98,2.36,9.24,87.43,15.32,Indian Dish,No,All,"Rice flour, wheat flour",North East,Assam,indian_food+variant
2596,Rasabali - With Salad,Snack,Veg,199.19,13.3,13.71,13.15,9.52,272.98,138.98,20.39,3.34,43.7,33.57,43.45,7.91,114.02,50.69,33.8,83.82,18.22,Indian Dish,No,All,"Chenna, sweetened milk",East,Odisha,indian_food+variant
2597,Ras malai - Homestyle,Snack,Veg,281.72,0.0,10.82,23.46,2.2,333.26,106.72,14.47,3.11,82.28,4.11,22.84,0.58,33.57,73.23,56.81,74.81,71.96,Indian Dish,No,All,"Chhena, reduced milk, pistachio",East,West Bengal,indian_food+variant
2598,Rasgulla - Mild,Snack,Veg,174.94,34.35,4.61,2.29,0.0,286.96,191.53,2.68,4.29,40.09,89.51,106.36,71.67,95.64,62.23,81.33,17.55,86.11,Indian Dish,No,All,"Chhena, sugar, cardamom",East,West Bengal,indian_food+variant
2599,Sandesh - Mild,Snack,Veg,321.27,9.79,9.26,22.35,8.31,121.38,232.51,16.97,11.7,54.9,78.11,20.92,73.48,79.99,42.51,68.49,65.96,62.16,Indian Dish,No,All,"Milk, sugar, saffron, cardamom",East,West Bengal,indian_food+variant
2600,Adhirasam - With Seeds,Snack,Veg,151.21,8.47,12.91,7.18,5.18,368.17,84.26,8.85,3.5,67.03,11.41,71.59,63.54,57.81,46.25,72.54,23.81,25.68,Indian Dish,No,All,"Rice flour, jaggery, ghee, vegetable oil, elachi",East,West Bengal,indian_food+variant
2601,Ariselu - High Protein,Snack,Veg,180.43,0.0,8.88,15.14,8.04,120.69,142.69,12.34,6.12,73.82,61.45,30.39,33.79,19.31,21.72,23.36,32.04,86.27,Indian Dish,No,All,"Rice flour, jaggery, ghee",South,Andhra Pradesh,indian_food+variant
2602,Bandar laddu - Steamed,Snack,Veg,258.47,9.76,17.46,14.96,4.32,86.0,49.81,13.57,8.98,42.93,62.81,27.43,11.38,27.03,80.01,81.94,27.33,22.63,Indian Dish,No,All,"Besan, jaggery, cardamom powder, ghee, cashews and raisins, jaggery syrup, sugar",South,Andhra Pradesh,indian_food+variant
2603,Chikki - No Sugar,Snack,Veg,189.34,0.0,15.89,21.39,6.46,114.36,116.18,11.85,2.56,3.96,19.32,39.75,94.02,74.49,45.35,43.35,95.32,42.25,Indian Dish,No,All,"Peanuts, jaggery",West,Maharashtra,indian_food+variant
2604,Dharwad pedha - Grilled,Snack,Veg,124.42,0.0,12.47,18.26,11.56,117.47,140.75,7.75,9.38,27.04,18.05,57.07,78.92,31.35,73.3,45.79,19.22,15.44,Indian Dish,No,All,"Milk, Sugar, Dharwadi buffalo milk",South,Karnataka,indian_food+variant
2605,Double ka meetha - Homestyle,Snack,Veg,247.4,18.9,10.89,22.97,1.56,211.81,162.18,10.08,5.43,39.55,24.29,40.41,64.75,2.33,3.2,57.12,30.58,80.59,Indian Dish,No,All,"Loaf bread, milk",South,Telangana,indian_food+variant
2606,Gavvalu - Mild,Snack,Veg,396.52,49.85,16.64,13.17,7.95,142.86,36.32,10.48,6.56,35.69,0.75,66.19,27.35,14.0,35.56,75.08,78.46,34.46,Indian Dish,No,All,"Rice flour, sugar, salt, ghee, semolina",South,Andhra Pradesh,indian_food+variant
2607,Kakinada khaja - Grilled,Snack,Veg,203.47,0.0,16.5,13.45,1.95,238.29,172.54,8.24,7.76,5.09,88.93,58.1,74.11,61.07,121.75,74.15,114.56,12.84,Indian Dish,No,All,"Wheat flour, sugar",South,Andhra Pradesh,indian_food+variant
2608,Kuzhi paniyaram - With Nuts,Snack,Veg,327.24,3.45,17.91,18.18,9.7,261.0,20.9,7.6,4.94,62.42,82.4,100.2,33.41,106.05,46.86,41.28,30.56,96.48,Indian Dish,No,All,"Black lentils, rice",South,Kerala,indian_food+variant
2609,Mysore pak - No Sugar,Snack,Veg,395.28,18.07,16.12,23.93,6.4,372.86,91.72,1.44,1.21,65.15,77.86,37.68,102.62,92.15,72.45,71.12,50.48,20.4,Indian Dish,No,All,"Besan flour, semolina, mung bean, jaggery, coconut, skimmed milk powder, sugar, ghee",South,Karnataka,indian_food+variant
2610,Obbattu holige - Grilled,Lunch,Veg,655.3,106.77,11.79,23.47,6.93,148.67,48.04,9.49,5.98,88.16,14.81,11.8,2.96,54.24,69.24,54.8,60.32,17.03,Indian Dish,No,All,"Maida flour, turmeric, coconut, chickpeas, jaggery, ghee, cardamom",South,Karnataka,indian_food+variant
2611,Palathalikalu - High Protein,Snack,Veg,275.86,28.81,15.38,9.89,7.38,167.05,218.69,10.88,11.8,48.38,88.91,0.37,57.71,44.08,45.41,86.88,85.59,87.87,Indian Dish,No,All,"Rice flour, milk",South,Andhra Pradesh,indian_food+variant
2612,Poornalu - With Curd,Snack,Veg,315.62,38.25,17.77,14.07,6.09,234.25,148.7,9.79,11.83,65.53,47.74,113.3,5.72,97.68,63.33,86.17,105.36,70.06,Indian Dish,No,All,"Chana dal, jaggery",South,Andhra Pradesh,indian_food+variant
2613,Pongal - Low Salt,Snack,Veg,204.67,9.98,16.82,11.79,6.33,142.85,259.45,11.82,4.3,5.48,76.95,71.97,59.8,29.38,60.87,57.93,2.16,84.97,Indian Dish,No,All,"Rice, jaggery, cashews, ghee",South,Tamil Nadu,indian_food+variant
2614,Pootharekulu - Air-Fried,Snack,Veg,309.81,44.6,9.53,10.23,2.72,126.3,76.32,12.21,8.17,62.5,40.47,24.17,83.89,2.08,45.54,53.81,41.86,102.77,Indian Dish,No,All,"Rice flour, powdered sugar, ghee",South,Andhra Pradesh,indian_food+variant
2615,Qubani ka meetha - With Seeds,Snack,Veg,270.71,27.11,11.99,9.53,9.69,307.39,19.99,13.24,11.19,9.1,17.69,78.88,51.64,76.59,66.93,79.08,57.32,18.15,Indian Dish,No,All,"Apricots, sugar syrup",South,Telangana,indian_food+variant
2616,Sheer korma - With Seeds,Snack,Veg,120.97,0.0,6.57,16.33,9.54,297.75,150.24,18.47,5.69,4.03,86.27,32.62,25.0,113.89,48.82,113.65,100.26,88.3,Indian Dish,No,All,"Vermicelli pudding, milk",South,Telangana,indian_food+variant
2617,Unni Appam - Air-Fried,Snack,Veg,161.75,0.0,6.95,21.76,11.62,236.63,45.16,14.87,10.35,9.14,69.47,73.04,26.21,15.8,27.38,64.05,34.08,56.96,Indian Dish,No,All,"Rice flour, banana, jaggery, coconut",South,Tamil Nadu,indian_food+variant
2618,Kajjikaya - Roasted,Snack,Veg,272.02,11.61,20.51,17.91,5.26,284.11,154.84,19.63,1.13,74.25,78.62,107.91,24.15,118.37,13.39,56.39,89.15,92.9,Indian Dish,No,All,"Rice flour, jaggery, coconut",South,Andhra Pradesh,indian_food+variant
2619,Anarsa - Mild,Snack,Veg,251.49,7.41,5.78,24.4,7.73,351.54,145.17,9.42,2.19,6.91,77.26,79.3,68.85,95.33,39.32,97.96,65.62,100.97,Indian Dish,No,All,"Rice flour, jaggery, khus-khus seeds",West,Maharashtra,indian_food+variant
2620,Basundi - Air-Fried,Snack,Veg,287.57,23.23,10.18,13.21,0.0,114.95,74.83,8.47,4.92,16.6,12.35,18.15,3.36,27.93,56.05,71.83,12.77,8.09,Indian Dish,No,All,"Sugar, milk, nuts",West,Gujarat,indian_food+variant
2621,Dhondas - Spicy,Snack,Veg,216.84,0.0,16.06,18.81,3.71,17.64,86.78,6.25,10.54,32.94,32.86,55.31,24.46,91.46,61.07,20.04,30.62,69.01,Indian Dish,No,All,"Cucumber, rava",West,Maharashtra,indian_food+variant
2622,Doodhpak - Low Oil,Snack,Veg,177.09,0.0,9.53,9.63,5.15,182.73,43.41,19.73,11.44,44.22,22.99,9.34,24.31,72.22,24.38,15.12,48.82,79.51,Indian Dish,No,All,"Milk, rice, sugar, dry fruits",West,Gujarat,indian_food+variant
2623,Mahim halwa - Mild,Snack,Veg,114.87,7.75,7.12,6.1,8.99,22.65,22.59,4.55,1.7,6.51,76.05,81.28,22.06,34.27,109.35,41.3,54.14,74.93,Indian Dish,No,All,"Semolina, sugar",West,Maharashtra,indian_food+variant
2624,Modak - No Sugar,Snack,Veg,290.66,43.12,4.94,12.83,2.51,331.42,72.9,0.8,6.4,40.37,60.28,18.09,77.17,50.33,88.32,14.94,32.32,37.2,Indian Dish,No,All,"Rice flour, coconut, jaggery ",West,Maharashtra,indian_food+variant
2625,Shankarpali - Steamed,Snack,Veg,239.76,5.19,7.59,18.07,11.67,131.1,223.17,8.62,1.19,57.89,58.04,50.18,103.84,89.44,12.43,68.33,92.56,71.64,Indian Dish,No,All,"Sugar, ghee, maida flour, semolina",West,Maharashtra,indian_food+variant
2626,Shrikhand - Classic,Snack,Veg,251.88,27.72,8.59,12.13,0.0,94.15,141.48,16.79,0.58,81.51,32.5,12.04,100.42,40.74,41.19,106.52,44.25,55.67,Indian Dish,No,All,"Curd, sugar, saffron, cardamom",West,Maharashtra,indian_food+variant
2627,Sutar feni - Steamed,Snack,Veg,342.15,34.48,12.58,14.05,5.63,125.3,286.0,11.22,7.36,95.34,28.33,31.39,50.4,13.35,119.07,64.78,46.98,20.0,Indian Dish,No,All,"Maida, sugar, ghee",West,Maharashtra,indian_food+variant
2628,Maach Jhol - With Curd,Lunch,Non-Veg,475.74,70.95,29.6,16.57,1.89,273.74,45.91,3.36,11.83,7.34,39.2,9.95,64.16,24.96,34.85,20.26,35.22,107.99,Indian Dish,No,All,"Fish, potol, tomato, chillies, ginger, garlic",North East,Assam,indian_food+variant
2629,Pork Bharta - Roasted,Lunch,Non-Veg,263.0,0.0,19.91,31.22,4.85,98.35,13.62,12.06,1.09,76.85,47.9,25.59,13.65,18.35,62.7,109.74,47.99,63.68,Indian Dish,No,All,"Boiled pork, onions, chillies, ginger and garlic",North East,Tripura,indian_food+variant
2630,Chak Hao Kheer - High Protein,Snack,Veg,331.62,16.06,19.98,16.67,12.04,325.46,181.87,5.09,11.25,51.85,20.52,17.86,51.83,49.58,2.38,32.81,80.56,72.36,Indian Dish,No,All,"Rice, milk, sugar, cardamom",North East,Manipur,indian_food+variant
2631,Galho - Homestyle,Lunch,Non-Veg,380.31,25.81,25.99,24.39,9.64,118.18,215.0,13.45,10.46,84.85,55.14,105.17,25.29,86.4,38.12,7.15,11.99,68.29,Indian Dish,No,All,"Rice, axone, salt, water, chillies, pork",North East,Nagaland,indian_food+variant
2632,Aloo gobi - With Nuts,Lunch,Veg,123.34,14.26,2.69,11.02,4.48,151.88,66.66,20.1,11.31,26.55,6.01,76.42,48.0,32.72,1.02,52.23,108.97,64.57,Indian Dish,No,All,"Cauliflower, potato, garam masala, turmeric, curry leaves",North,Punjab,indian_food+variant
2633,Aloo tikki - With Curd,Lunch,Veg,444.56,80.26,16.0,14.62,1.51,31.24,163.21,12.82,8.81,53.62,20.46,9.13,23.0,1.01,44.88,54.12,108.13,14.95,Indian Dish,No,All,"Rice flour, potato, bread crumbs, garam masala, salt",North,Punjab,indian_food+variant
2634,Aloo matar - Steamed,Lunch,Veg,481.61,98.02,19.17,6.57,5.52,223.26,225.24,4.69,2.84,42.85,50.17,27.49,3.18,34.86,94.05,79.04,92.65,66.27,Indian Dish,No,All,"Potato, peas, chillies, ginger, garam masala, garlic",North,Punjab,indian_food+variant
2635,Aloo methi - Homestyle,Lunch,Veg,563.51,123.74,10.63,6.61,11.64,62.98,35.26,3.38,10.54,67.02,34.86,16.2,31.97,74.5,20.59,55.12,50.37,58.58,Indian Dish,No,All,"Potato, fenugreek leaves, chillies, salt, oil",North,Punjab,indian_food+variant
2636,Aloo shimla mirch - Classic,Lunch,Veg,464.49,57.07,9.12,21.01,10.01,248.26,244.34,10.58,13.53,49.89,28.89,9.25,2.46,54.63,18.29,40.9,76.97,42.54,Indian Dish,No,All,"Potato, shimla mirch, garam masala, amchur powder, salt",North,Punjab,indian_food+variant
2637,Bhatura - Steamed,Lunch,Veg,370.04,47.68,11.07,20.55,4.46,92.77,185.46,17.16,7.75,55.01,96.44,31.43,34.32,58.76,54.46,34.61,39.72,4.54,Indian Dish,No,All,"Chole, rava, yogurt, plain flour, baking soda",North,Punjab,indian_food+variant
2638,Bhindi masala - Spicy,Lunch,Veg,543.24,81.22,12.97,14.98,1.81,35.81,184.74,12.8,12.16,6.57,50.29,61.08,101.99,43.3,38.18,69.59,55.57,46.14,Indian Dish,No,All,"Ladies finger, garam masala, kasuri methi, tomatoes, chili powder",North,Punjab,indian_food+variant
2639,Biryani - Homestyle,Lunch,Non-Veg,355.03,0.0,27.04,30.12,2.73,370.09,57.67,12.3,5.8,88.74,8.41,43.79,43.47,53.06,4.44,97.16,3.39,17.12,Indian Dish,No,All,"Chicken thighs, basmati rice, star anise, sweet, green chillies",South,Telangana,indian_food+variant
2640,Butter chicken - Low Oil,Lunch,Non-Veg,307.88,5.07,23.69,19.05,1.07,217.39,95.92,20.19,8.11,80.1,83.4,97.3,5.48,90.53,22.13,2.56,18.93,7.97,Indian Dish,No,All,"Chicken, greek yogurt, cream, garam masala powder, cashew nuts, butter",North,NCT of Delhi,indian_food+variant
2641,Chana masala - High Protein,Lunch,Veg,203.52,24.27,19.16,10.03,8.97,131.02,57.77,11.05,8.41,83.08,87.12,41.99,20.32,35.96,7.86,3.48,37.96,82.13,Indian Dish,No,All,"Chickpeas, tomato paste, garam masala, ginger, red onion, avocado oil",North,Punjab,indian_food+variant
2642,Chapati - Air-Fried,Lunch,Veg,475.12,46.56,10.28,18.64,4.57,225.25,53.03,17.69,15.22,4.08,22.45,20.24,55.72,14.81,24.03,88.76,76.41,18.76,Indian Dish,No,All,"Whole wheat flour, olive oil, hot water, all purpose flour",West,Maharashtra,indian_food+variant
2643,Chicken razala - With Salad,Lunch,Non-Veg,442.93,1.69,36.37,31.12,6.77,60.43,253.92,15.28,8.62,19.3,84.46,22.65,75.09,8.5,26.82,57.67,34.89,75.0,Indian Dish,No,All,"Chicken, dahi, sesame seeds, garam masala powder, cashew nuts, saffron",East,West Bengal,indian_food+variant
2644,Chicken Tikka masala - Grilled,Lunch,Non-Veg,273.83,0.0,25.33,31.61,8.83,354.87,151.8,14.26,12.01,30.0,3.65,50.84,34.78,92.37,59.75,80.02,55.08,10.4,Indian Dish,No,All,"Naan bread, tomato sauce, skinless chicken breasts, heavy cream, garam masala",North,Punjab,indian_food+variant
2645,Chicken Tikka - Air-Fried,Snack,Non-Veg,205.7,3.31,28.37,11.76,1.03,214.41,91.37,6.81,4.36,71.2,29.47,21.68,53.23,80.33,62.73,85.92,106.8,25.39,Indian Dish,No,All,"Chicken, whole wheat bread, rice flour, garam masala powder, whole egg",North,Punjab,indian_food+variant
2646,Chole bhature - Classic,Lunch,Veg,328.12,39.82,11.81,20.2,8.39,124.41,68.7,10.91,7.59,29.02,58.59,81.95,52.54,53.54,2.97,82.67,85.26,83.16,Indian Dish,No,All,"Chole, bhatura, garam masala, bay leaf, cinnamon stick",North,Punjab,indian_food+variant
2647,Daal baati churma - With Seeds,Lunch,Veg,294.55,19.55,11.71,22.49,8.81,82.73,63.0,15.72,5.1,68.48,14.51,101.07,69.2,2.39,64.96,39.6,46.37,16.04,Indian Dish,No,All,"Moong dal, masoor dal, chana dal, wheat flour, almond",West,Rajasthan,indian_food+variant
2648,Daal puri - Steamed,Lunch,Veg,295.71,27.75,6.52,18.3,5.7,142.83,129.75,11.83,11.42,93.28,14.23,31.59,68.45,25.6,42.72,66.45,36.44,51.87,Indian Dish,No,All,"Moong dal, garam masala powder, garlic, green chilli, all purpose flour",East,West Bengal,indian_food+variant
2649,Dal makhani  - Air-Fried,Lunch,Veg,373.89,23.6,11.45,20.03,8.2,323.18,157.68,3.85,3.73,3.61,25.68,43.56,54.91,25.79,60.36,50.29,66.9,63.0,Indian Dish,No,All,"Red kidney beans, urad dal, cream, garam masala, chili powder",North,Punjab,indian_food+variant
2650,Dal tadka - With Nuts,Lunch,Veg,131.46,18.4,6.36,4.51,9.07,333.41,169.08,14.07,9.03,10.98,57.38,23.1,9.52,119.88,51.06,80.01,14.79,86.1,Indian Dish,No,All,"Pigeon peas, garam masala, ginger, red onion, kasuri methi",North,Punjab,indian_food+variant
2651,Dum aloo - Spicy,Lunch,Veg,400.66,23.89,12.42,20.8,11.89,248.35,213.91,0.86,9.92,25.49,70.77,38.63,48.61,71.48,34.6,73.95,79.86,30.12,Indian Dish,No,All,"Baby potatoes, garam masala, cashew nuts, kasuri methi, tomatoes",North,Jammu & Kashmir,indian_food+variant
2652,Poha - With Seeds,Snack,Veg,169.68,32.54,3.39,6.14,3.03,340.78,54.94,17.4,0.47,40.94,27.79,24.0,45.43,93.48,41.52,41.49,90.92,89.22,Indian Dish,No,All,"Beaten rice flakes, potato, curry leaves, green chilies, lemon juice",West,Maharashtra,indian_food+variant
2653,Fara - With Nuts,Snack,Veg,111.44,0.0,15.65,18.58,10.11,306.91,251.87,2.37,7.2,32.9,72.99,34.86,70.59,64.0,8.02,48.51,96.85,1.99,Indian Dish,No,All,"Chana dal, whole wheat flour, arhar dal, white urad dal, garam masala powder",Central,Chhattisgarh,indian_food+variant
2654,Kachori - High Protein,Snack,Veg,361.18,49.3,15.17,14.13,3.13,29.11,177.21,15.91,1.65,47.95,46.7,98.83,22.49,36.55,23.16,60.81,50.98,48.39,Indian Dish,No,All,"Moong dal, rava, garam masala, dough, fennel seeds",North,Uttar Pradesh,indian_food+variant
2655,Kadai paneer - Roasted,Lunch,Veg,268.11,11.56,14.56,18.42,3.34,357.41,132.43,8.63,7.79,90.07,64.4,34.55,30.35,2.25,56.94,86.74,27.05,71.54,Indian Dish,No,All,"Cottage cheese, bell peppers, gravy, garam masala, cashew nuts",North,Punjab,indian_food+variant
2656,Kadhi pakoda - With Seeds,Lunch,Veg,554.04,137.18,8.25,8.25,6.02,318.04,147.78,12.9,10.91,56.15,11.11,61.85,19.11,80.17,64.05,56.11,14.96,15.04,Indian Dish,No,All,"Besan, garam masala powder, gram flour, ginger, curry leaves",North,Haryana,indian_food+variant
2657,Karela bharta - Spicy,Lunch,Veg,254.15,0.0,21.5,16.18,6.67,10.66,181.03,19.78,7.01,44.69,80.32,73.65,55.68,66.72,43.12,18.44,82.99,16.95,Indian Dish,No,All,"Bitter gourd, fennel, garam masala powder, chili powder, amchur powder",North,Punjab,indian_food+variant
2658,Khichdi - Classic,Lunch,Veg,422.61,39.49,19.1,21.33,3.79,34.96,20.01,7.25,2.64,42.27,90.71,56.26,49.39,3.46,21.81,90.98,19.38,26.68,Indian Dish,No,All,"Moong dal, green peas, ginger, tomato, green chili",-1,-1,indian_food+variant
2659,Kofta - With Curd,Lunch,Veg,381.07,54.99,9.16,14.57,12.24,215.39,233.95,1.06,12.16,77.66,50.42,67.74,58.33,12.25,7.18,56.57,63.75,7.89,Indian Dish,No,All,"Paneer, potato, cream, corn flour, garam masala",North,Uttar Pradesh,indian_food+variant
2660,Kulfi falooda - With Seeds,Snack,Veg,239.77,8.38,7.19,15.81,1.72,221.47,117.14,1.7,5.96,25.45,49.25,77.46,79.21,49.32,41.96,8.79,9.17,60.42,Indian Dish,No,All,"Rose syrup, falooda sev, mixed nuts, saffron, sugar",-1,-1,indian_food+variant
2661,Lauki ke kofte - Low Salt,Lunch,Veg,561.14,63.98,20.55,22.08,7.79,142.94,174.4,8.56,8.07,44.44,1.98,104.97,82.36,18.04,17.98,37.38,12.19,18.71,Indian Dish,No,All,"Bottle gourd, garam masala powder, gram flour, ginger, chillies",North,Uttar Pradesh,indian_food+variant
2662,Lauki ki subji - With Curd,Lunch,Veg,605.05,115.38,11.26,18.01,2.33,102.8,82.67,13.88,2.01,7.95,15.87,67.9,38.51,69.24,50.2,58.76,93.14,13.37,Indian Dish,No,All,"Bottle gourd, coconut oil, garam masala, ginger, green chillies",-1,-1,indian_food+variant
2663,Litti chokha - With Seeds,Lunch,Veg,390.62,52.07,9.96,20.72,10.84,320.63,160.46,8.21,1.07,32.41,31.1,58.78,0.51,61.69,78.67,6.61,42.15,41.06,Indian Dish,No,All,"Wheat flour, roasted gram flour, tomato, nigella seeds, chilli",North,Bihar,indian_food+variant
2664,Makki di roti sarson da saag - Roasted,Lunch,Veg,667.42,109.43,9.22,15.95,8.87,141.83,246.12,8.56,11.82,49.09,35.09,110.31,8.57,54.58,88.65,45.32,72.1,4.61,Indian Dish,No,All,"Palak, makki atta, mustard green, garam masala, ginger",North,Punjab,indian_food+variant
2665,Misi roti - With Nuts,Lunch,Veg,587.71,106.46,16.64,13.01,7.47,336.11,120.3,6.05,10.44,62.25,22.07,13.77,36.11,76.6,86.88,69.01,12.22,95.03,Indian Dish,No,All,"Whole wheat flour, chickpea flour, green chilies",North,Punjab,indian_food+variant
2666,Mushroom do pyaza - Low Salt,Lunch,Veg,467.86,87.51,7.36,10.55,11.0,26.11,267.82,11.64,1.86,56.76,88.27,66.01,59.53,41.47,90.68,26.76,38.84,7.58,Indian Dish,No,All,"Mushroom, malai, garam masala, ginger, capsicum",North,Punjab,indian_food+variant
