food_id,food_name,meal_type,diet_type,calories_kcal,carbohydrates_g,protein_g,fat_g,fiber_g,calcium_mg,magnesium_mg,iron_mg,zinc_mg,vitamin_A,vitamin_B1,vitamin_B2,vitamin_B12,vitamin_C,vitamin_D,vitamin_E,vitamin_K,vitamin_H
920,Curd Rice,Lunch,Veg,209,0.0,17.06,17.67,10.16,177.48,56.15,2.8,1.55,41.25,50.02,4.7,72.05,28.68,8.65,47.07,41.42,34.38
921,Vegetable Biryani,Lunch,Veg,134,0.0,27.26,5.9,7.07,169.98,85.96,2.99,2.15,71.47,9.31,74.45,84.61,35.49,3.28,13.31,51.42,77.81
922,Dosa,Breakfast,Veg,189,0.0,13.07,17.6,4.38,44.29,116.38,2.9,0.88,38.33,82.32,23.95,47.87,46.25,84.44,9.47,50.75,38.98
923,Vegetable Biryani,Lunch,Veg,429,93.42,9.4,1.97,12.33,167.36,88.48,0.75,3.41,22.75,19.49,24.39,21.18,1.73,24.27,34.72,56.14,48.75
924,Vegetable Biryani,Lunch,Veg,125,0.0,19.28,20.78,10.36,252.54,117.12,5.42,1.9,46.44,60.14,86.19,30.46,21.41,40.9,78.35,20.66,17.78
925,Oats Porridge,Breakfast,Veg,303,25.2,8.21,18.82,11.69,142.7,12.5,3.67,4.91,55.92,51.35,87.83,20.16,86.89,66.29,83.46,17.1,5.93
926,Chapati with Curry,Lunch,Veg,379,33.23,34.36,12.07,11.81,252.15,82.22,1.68,2.62,48.61,62.55,2.86,34.4,56.0,70.46,58.45,43.15,26.32
927,Idli,Breakfast,Veg,322,34.35,21.33,11.03,12.25,164.6,68.02,1.21,4.08,12.61,64.86,51.17,13.3,51.21,29.32,43.38,49.37,25.63
928,Vegetable Upma,Breakfast,Veg,165,0.0,29.37,5.8,11.05,189.43,79.27,3.88,4.77,17.72,86.35,43.17,7.22,62.12,74.43,26.15,47.11,47.1
929,Rice and Dal,Lunch,Veg,327,30.51,33.15,8.04,9.53,28.35,45.31,3.86,1.4,81.53,48.8,25.8,19.56,48.66,41.42,79.84,8.66,27.91
930,Fish Curry,Dinner,Non-Veg,288,39.28,25.7,3.12,3.42,90.52,119.27,3.19,0.39,17.05,78.78,82.4,15.85,74.04,80.29,74.39,59.93,80.02
931,Vegetable Soup,Dinner,Veg,402,66.11,8.54,11.49,6.73,324.14,30.68,3.08,4.73,38.62,26.62,72.81,19.08,23.12,29.8,88.84,36.02,53.87
932,Dosa,Breakfast,Veg,325,10.13,21.03,22.26,4.34,22.1,59.19,4.36,4.81,5.87,75.33,19.33,39.18,28.66,78.58,15.31,32.35,33.92
933,Oats Porridge,Breakfast,Veg,414,41.62,24.98,16.4,5.86,22.76,86.35,1.43,2.69,47.03,61.75,39.7,14.71,23.15,72.73,38.65,78.88,74.55
934,Oats Porridge,Breakfast,Veg,221,31.39,3.11,9.22,3.94,139.09,108.36,2.56,3.1,62.82,8.57,69.34,32.26,2.71,75.25,33.14,54.49,78.02
935,Curd Rice,Lunch,Veg,447,45.02,22.07,19.85,9.19,204.79,31.47,2.02,1.45,72.44,37.2,25.03,34.64,21.74,9.36,42.15,29.92,64.62
936,Fish Curry,Dinner,Non-Veg,439,50.06,24.48,15.65,1.32,346.58,82.51,2.75,0.92,71.42,53.72,65.11,13.54,48.97,3.0,52.35,5.19,21.7
937,Vegetable Upma,Breakfast,Veg,250,51.37,3.01,3.61,13.03,296.19,35.12,1.63,0.51,22.13,43.82,63.34,15.87,29.4,12.13,49.03,63.88,71.33
938,Vegetable Soup,Dinner,Veg,330,74.77,4.22,1.56,10.92,52.04,89.23,4.21,1.07,77.35,46.39,14.48,45.86,17.06,21.31,31.36,60.83,6.4
939,Chapati with Curry,Lunch,Veg,365,58.23,17.29,6.99,9.13,194.14,114.14,7.88,2.29,75.11,45.44,78.91,76.27,89.45,62.62,76.34,32.82,77.22
940,Idli,Breakfast,Veg,370,35.98,21.58,15.53,9.67,305.3,102.65,4.82,4.39,21.33,82.67,12.18,80.44,52.17,56.97,13.6,37.73,79.97
941,Dosa,Breakfast,Veg,228,0.0,8.14,23.4,5.91,270.81,103.48,2.21,4.04,55.66,27.6,13.24,5.3,13.34,10.23,59.2,47.0,76.82
942,Vegetable Upma,Breakfast,Veg,121,0.0,2.68,21.95,9.84,137.25,66.38,7.55,3.27,39.32,33.71,81.69,19.95,39.27,53.07,24.33,43.5,41.64
943,Paneer Curry,Dinner,Veg,298,30.56,3.03,18.18,10.86,145.06,61.85,4.97,3.38,2.76,17.64,73.68,70.66,72.95,34.14,81.35,77.48,0.91
944,Egg Omelette,Dinner,Non-Veg,283,31.62,12.89,11.66,11.14,79.48,41.76,1.22,4.97,62.22,74.76,36.56,74.48,75.59,65.01,89.44,65.06,86.87
945,Vegetable Soup,Dinner,Veg,195,11.74,17.95,8.47,5.86,66.26,63.53,2.81,0.68,32.82,63.72,43.7,57.82,30.58,10.6,37.98,18.47,17.47
946,Paneer Curry,Dinner,Veg,382,13.15,31.16,22.75,12.57,301.29,57.27,1.27,3.24,17.59,40.17,48.34,5.5,40.16,55.46,10.45,56.38,42.25
947,Vegetable Soup,Dinner,Veg,405,53.83,27.21,8.98,9.43,140.16,91.24,1.8,0.36,51.48,28.27,22.79,45.11,29.37,37.17,39.7,61.83,66.32
948,Vegetable Upma,Breakfast,Veg,131,19.81,4.39,3.8,3.72,80.42,84.53,7.15,4.25,62.18,71.58,63.4,0.21,72.69,43.31,79.48,28.97,62.49
949,Fish Curry,Dinner,Non-Veg,424,37.78,29.59,17.17,14.94,223.79,85.23,6.04,3.38,11.7,56.47,71.1,89.18,7.63,19.68,77.62,68.84,69.51
950,Chapati with Curry,Lunch,Veg,80,0.0,21.01,1.34,6.99,66.46,60.64,6.88,1.59,25.3,11.79,0.2,88.39,3.03,43.16,25.44,77.51,40.93
951,Chapati with Curry,Lunch,Veg,396,73.91,9.41,6.97,7.57,274.65,79.12,4.13,0.43,34.42,84.05,49.22,69.01,61.89,26.91,61.24,0.51,41.97
952,Chapati with Curry,Lunch,Veg,138,0.0,30.06,21.71,11.8,141.66,117.36,1.0,3.27,7.01,54.49,58.95,10.12,15.77,14.77,60.51,46.78,51.99
953,Fruit Salad,Breakfast,Veg,110,0.85,13.13,6.01,3.35,278.13,63.33,3.89,3.43,89.07,49.91,53.86,4.63,43.21,6.17,80.8,10.15,78.11
954,Fish Curry,Dinner,Non-Veg,174,0.0,13.31,24.08,7.06,169.12,67.95,6.78,3.69,30.39,53.91,60.92,63.89,61.38,11.84,27.55,44.61,7.01
955,Paneer Curry,Dinner,Veg,401,72.5,20.28,3.32,13.0,128.69,102.58,2.66,1.28,10.35,4.39,79.99,83.05,46.15,11.13,53.39,64.51,40.12
956,Fish Curry,Dinner,Non-Veg,228,40.44,7.97,3.82,10.0,155.08,87.28,2.86,2.75,1.06,56.92,25.2,75.98,79.55,71.54,50.39,65.03,31.97
957,Grilled Chicken,Lunch,Non-Veg,149,0.0,22.74,13.34,8.5,279.21,107.92,3.91,0.96,87.84,63.48,17.33,29.02,75.51,72.56,76.34,81.7,55.19
958,Fish Curry,Dinner,Non-Veg,283,7.61,30.78,14.38,5.52,93.24,36.97,0.62,4.0,52.08,74.92,74.52,50.36,61.94,76.56,55.56,72.19,68.74
959,Vegetable Biryani,Lunch,Veg,145,0.0,31.09,12.31,8.24,301.02,17.88,4.77,1.58,78.2,30.08,25.73,21.72,69.0,47.9,84.64,55.98,41.58
960,Fish Curry,Dinner,Non-Veg,176,0.0,30.33,11.62,7.35,314.12,48.02,7.04,4.67,48.98,14.99,39.7,19.53,72.95,21.34,28.85,86.59,50.1
961,Idli,Breakfast,Veg,226,3.11,4.3,21.82,10.88,163.23,18.93,1.23,2.78,14.75,58.64,36.34,89.23,88.99,48.32,17.83,70.25,82.94
962,Vegetable Upma,Breakfast,Veg,390,80.14,3.68,6.08,10.05,26.56,39.17,7.0,0.39,68.81,52.97,63.87,78.07,4.38,47.94,41.76,88.75,16.87
963,Chapati with Curry,Lunch,Veg,272,33.52,20.6,6.17,6.31,297.43,14.45,7.08,3.3,55.59,72.9,45.81,30.36,42.59,12.6,47.8,60.02,34.21
964,Vegetable Biryani,Lunch,Veg,138,0.0,26.74,12.67,11.27,96.17,52.28,7.94,0.84,47.22,49.58,33.63,23.07,49.68,47.46,46.61,74.29,56.95
965,Curd Rice,Lunch,Veg,102,3.2,12.71,4.26,5.45,28.06,106.95,2.99,0.69,86.17,35.23,65.11,54.83,53.87,76.03,13.96,68.55,1.87
966,Rice and Dal,Lunch,Veg,297,57.53,8.44,3.68,8.05,282.86,20.07,3.41,1.4,86.57,23.63,35.61,20.98,82.1,78.16,40.52,67.94,72.75
967,Idli,Breakfast,Veg,311,62.16,9.6,2.66,5.55,39.52,44.67,3.09,0.85,43.19,22.72,71.81,59.07,69.51,0.98,1.15,40.19,46.96
968,Chapati with Curry,Lunch,Veg,154,0.0,26.0,6.18,12.15,242.23,60.04,7.28,0.42,29.75,42.42,58.22,0.85,88.91,36.16,9.52,2.76,30.27
969,Fruit Salad,Breakfast,Veg,84,7.32,6.3,3.28,8.0,163.19,97.38,6.29,3.6,84.92,8.77,79.22,43.26,84.47,70.91,7.92,61.31,41.28
970,Chapati with Curry,Lunch,Veg,412,56.07,3.39,19.35,3.0,316.53,29.59,7.19,1.34,64.53,45.84,23.87,85.74,43.32,22.69,77.06,66.17,66.61
971,Idli,Breakfast,Veg,443,39.33,19.62,23.02,12.35,200.88,73.59,7.74,3.56,28.71,18.98,89.5,37.75,61.09,72.62,8.9,28.38,33.24
972,Vegetable Soup,Dinner,Veg,86,0.0,12.98,24.86,1.4,188.55,19.71,7.43,1.19,15.03,78.51,64.3,34.16,56.98,32.47,32.95,59.42,26.34
973,Fish Curry,Dinner,Non-Veg,82,0.0,25.77,24.35,12.55,154.02,84.06,7.94,3.49,11.97,44.3,65.05,69.61,17.67,29.52,65.82,74.56,68.37
974,Vegetable Soup,Dinner,Veg,182,0.0,27.2,10.12,13.84,83.9,103.09,6.82,1.24,83.95,73.95,66.38,61.58,65.79,81.21,85.65,11.07,53.33
975,Vegetable Khichdi,Dinner,Veg,140,0.0,20.65,24.51,2.0,325.78,19.04,7.13,2.3,64.62,41.16,42.27,79.7,54.1,68.24,10.26,29.39,83.38
976,Curd Rice,Lunch,Veg,273,23.39,11.13,14.99,1.94,184.45,20.36,7.79,0.74,11.4,18.45,0.23,43.32,3.06,55.38,77.85,19.21,5.07
977,Rice and Dal,Lunch,Veg,348,42.57,27.22,7.65,13.79,26.29,75.59,1.45,2.11,82.12,87.96,84.91,31.02,53.26,45.64,39.98,46.54,36.5
978,Egg Omelette,Dinner,Non-Veg,168,12.05,11.23,8.32,13.51,348.82,55.21,7.25,1.71,59.78,80.3,64.07,43.65,12.73,27.39,89.69,62.25,19.65
979,Egg Omelette,Dinner,Non-Veg,125,0.0,21.1,5.63,4.46,84.65,84.6,3.09,3.5,1.56,83.95,7.65,4.71,42.03,37.45,63.98,21.42,35.92
980,Fruit Salad,Breakfast,Veg,434,25.76,29.55,23.64,10.75,190.99,53.5,4.11,3.46,18.07,39.57,67.29,81.53,41.15,48.17,40.34,31.51,60.55
981,Curd Rice,Lunch,Veg,254,4.42,34.94,10.73,7.3,259.57,68.99,4.4,2.11,76.93,27.12,14.37,8.74,54.67,42.58,75.31,5.64,53.92
982,Vegetable Soup,Dinner,Veg,292,39.12,7.64,11.66,10.89,58.78,87.83,1.86,1.67,24.98,48.84,25.25,82.32,5.6,48.59,88.15,28.39,29.47
983,Vegetable Biryani,Lunch,Veg,312,0.0,31.05,22.82,8.73,157.41,94.77,3.32,2.45,59.92,22.6,52.76,1.82,20.39,80.24,10.92,6.6,33.06
984,Paneer Curry,Dinner,Veg,133,0.0,31.29,15.42,13.33,267.24,76.17,3.6,1.37,34.95,6.05,24.76,56.72,64.46,47.36,6.38,34.52,8.2
985,Vegetable Upma,Breakfast,Veg,335,38.66,2.97,18.72,13.1,78.65,15.79,2.54,4.62,52.24,9.19,76.2,3.49,62.55,81.16,9.61,61.98,66.2
986,Curd Rice,Lunch,Veg,385,56.93,19.9,8.63,12.52,115.6,119.29,7.87,4.93,43.28,70.84,56.44,64.07,35.05,58.87,2.45,80.81,17.58
987,Fish Curry,Dinner,Non-Veg,277,45.14,3.23,9.28,6.42,216.51,36.59,3.82,4.71,66.11,5.96,79.75,6.29,29.63,45.28,17.17,46.99,66.24
988,Vegetable Upma,Breakfast,Veg,101,0.0,33.19,12.4,8.96,119.57,55.52,6.1,2.13,77.45,22.72,67.23,77.02,3.78,60.22,15.56,64.43,80.29
989,Chapati with Curry,Lunch,Veg,188,0.0,32.14,10.05,4.64,137.52,21.82,3.05,1.79,76.98,28.5,57.55,11.08,52.78,4.92,47.46,82.51,81.63
990,Vegetable Khichdi,Dinner,Veg,211,15.62,29.59,3.35,7.81,295.77,67.06,6.21,0.47,34.01,20.58,28.94,39.13,60.98,2.56,8.03,85.48,60.84
991,Vegetable Upma,Breakfast,Veg,198,8.02,23.3,8.08,10.18,59.12,15.36,4.8,2.56,8.57,63.15,48.47,55.35,47.97,77.35,3.91,53.97,22.57
992,Fish Curry,Dinner,Non-Veg,286,40.88,2.14,12.66,8.28,244.13,42.66,6.97,0.8,10.29,50.3,2.85,15.63,23.18,36.8,52.75,17.76,57.32
993,Vegetable Khichdi,Dinner,Veg,109,0.0,16.13,18.96,3.96,65.73,83.52,1.99,0.47,59.24,62.33,36.83,89.48,70.31,24.75,59.54,3.95,18.87
994,Curd Rice,Lunch,Veg,420,87.48,14.1,1.52,11.82,50.62,40.06,3.24,2.41,28.16,62.91,86.12,78.6,42.35,60.95,88.79,23.7,14.46
995,Oats Porridge,Breakfast,Veg,110,0.0,9.08,10.7,3.16,146.81,17.75,6.0,2.17,18.5,87.18,51.36,10.73,25.65,5.53,53.64,12.16,12.75
996,Vegetable Upma,Breakfast,Veg,292,21.22,17.42,15.27,8.58,341.86,31.59,3.95,3.93,61.04,49.95,88.01,31.13,65.6,89.9,24.78,68.22,39.28
997,Paneer Curry,Dinner,Veg,377,21.51,22.79,22.2,13.04,166.61,50.82,3.18,3.83,24.79,57.41,25.7,55.4,2.35,66.11,42.67,80.43,59.14
998,Egg Omelette,Dinner,Non-Veg,394,89.92,3.83,2.11,5.37,301.57,23.7,6.47,4.82,67.52,51.06,89.38,12.04,85.67,81.24,69.0,56.25,70.47
999,Idli,Breakfast,Veg,83,0.0,34.15,9.09,9.33,133.28,97.67,6.65,1.22,35.16,12.72,63.15,26.05,16.28,15.61,37.99,60.93,64.31
1000,Curd Rice,Lunch,Veg,319,16.12,29.0,15.39,5.39,309.87,68.82,7.54,1.96,71.18,9.37,6.4,36.77,49.53,85.75,56.84,53.08,18.12
1001,Vegetable Soup,Dinner,Veg,368,38.27,18.14,15.82,13.88,42.04,71.58,7.13,3.69,62.74,8.87,68.97,4.73,61.77,87.31,23.1,79.72,47.47
1002,Fruit Salad,Breakfast,Veg,122,0.0,20.94,21.5,7.59,99.26,38.02,2.48,4.99,48.07,7.68,62.64,75.7,0.71,28.36,23.48,67.47,55.22
1003,Vegetable Upma,Breakfast,Veg,197,0.0,7.69,18.99,3.03,259.14,114.15,7.82,1.19,16.64,4.95,50.4,20.62,8.86,72.98,21.43,2.71,44.81
1004,Vegetable Upma,Breakfast,Veg,360,27.58,26.69,15.88,10.02,42.66,18.95,2.03,3.34,33.57,34.4,7.07,48.97,73.19,12.82,17.18,50.13,22.48
1005,Vegetable Khichdi,Dinner,Veg,393,53.9,5.29,17.36,2.13,329.37,14.92,5.93,3.13,44.26,89.97,8.8,2.84,67.91,17.16,0.52,42.53,25.93
1006,Fish Curry,Dinner,Non-Veg,153,0.0,25.0,15.29,2.82,140.57,116.21,6.67,2.43,36.7,52.19,60.7,10.29,27.26,73.18,44.82,54.34,74.91
1007,Dosa,Breakfast,Veg,231,10.12,13.99,14.95,5.48,22.4,68.65,6.93,2.7,23.64,60.74,43.19,38.98,3.0,87.75,25.31,7.22,33.09
1008,Dosa,Breakfast,Veg,305,46.29,18.24,5.21,6.14,117.34,114.03,6.68,3.76,85.73,49.99,44.15,4.26,58.86,42.69,11.83,12.1,63.26
1009,Vegetable Khichdi,Dinner,Veg,128,0.0,30.42,16.23,5.75,110.71,61.56,1.65,2.37,73.33,28.5,82.91,82.28,75.91,60.67,74.18,8.01,58.79
1010,Vegetable Khichdi,Dinner,Veg,129,0.0,6.36,16.87,6.39,306.44,38.61,7.47,3.05,29.39,81.92,72.49,51.67,30.33,38.8,82.27,9.42,37.67
1011,Vegetable Soup,Dinner,Veg,294,33.2,32.9,3.29,12.55,66.99,16.4,1.26,3.75,81.87,44.4,64.17,4.54,69.27,35.15,74.44,46.61,22.72
1012,Oats Porridge,Breakfast,Veg,261,21.58,20.7,10.21,4.83,317.24,17.93,2.58,4.49,40.68,89.46,58.2,19.78,17.01,34.99,12.06,31.48,65.03
1013,Oats Porridge,Breakfast,Veg,321,40.31,8.33,14.05,10.33,328.71,84.2,4.02,3.97,43.89,30.46,25.68,82.72,12.39,76.22,81.35,6.28,75.03
1014,Dosa,Breakfast,Veg,345,32.07,14.2,17.77,9.13,84.15,15.06,2.42,2.36,88.85,1.68,63.12,30.0,13.87,72.17,78.71,29.23,20.1
1015,Oats Porridge,Breakfast,Veg,365,52.05,25.29,6.18,9.92,217.62,13.96,0.85,4.4,14.5,0.59,23.25,51.37,76.32,9.33,34.56,61.8,75.63
1016,Vegetable Biryani,Lunch,Veg,259,28.4,7.28,12.92,5.13,260.29,99.98,3.29,1.7,15.48,88.39,49.46,77.65,81.64,14.65,18.09,50.17,20.3
1017,Fish Curry,Dinner,Non-Veg,431,65.32,25.31,7.61,6.17,29.6,48.21,6.33,3.62,45.94,87.6,25.27,40.7,8.12,79.5,18.67,46.54,55.16
1018,Vegetable Biryani,Lunch,Veg,230,0.0,33.31,14.4,1.35,51.98,113.06,4.28,0.52,37.06,1.15,61.11,46.3,29.55,83.18,69.05,10.75,71.97
1019,Chapati with Curry,Lunch,Veg,436,68.72,21.02,8.56,6.4,214.13,37.71,4.75,3.42,74.6,33.65,82.34,20.21,59.05,23.19,13.05,77.74,34.45
1020,Vegetable Upma,Breakfast,Veg,343,23.19,33.4,12.96,1.93,300.31,40.01,0.6,4.03,21.0,35.43,78.33,31.68,66.29,72.92,53.32,27.91,14.33
1021,Grilled Chicken,Lunch,Non-Veg,364,49.45,26.45,6.71,2.13,121.93,23.5,5.33,2.94,17.57,59.41,14.48,52.81,57.6,40.79,8.93,72.75,14.97
1022,Idli,Breakfast,Veg,275,55.76,8.15,2.15,6.77,294.15,118.4,2.89,3.02,3.57,0.59,3.15,89.16,25.84,28.42,75.2,87.78,52.42
1023,Dosa,Breakfast,Veg,126,0.0,11.69,19.69,14.14,302.12,71.53,2.47,2.52,71.06,36.8,9.77,56.05,32.52,31.13,8.27,24.25,40.08
1024,Oats Porridge,Breakfast,Veg,244,35.14,20.93,2.19,4.54,98.23,106.86,2.79,0.82,44.21,74.88,48.81,84.48,37.45,25.51,61.8,16.26,49.78
1025,Vegetable Upma,Breakfast,Veg,134,0.0,30.33,10.57,4.71,30.48,50.77,0.57,1.93,32.97,31.78,78.73,79.88,57.61,39.51,10.44,72.04,77.11
1026,Fish Curry,Dinner,Non-Veg,92,0.88,17.22,2.18,5.33,65.87,44.67,6.01,0.32,47.03,23.61,42.25,71.32,22.42,34.48,15.79,23.21,15.54
1027,Fruit Salad,Breakfast,Veg,95,0.0,21.0,8.75,3.94,286.29,113.46,6.86,1.23,1.55,63.7,32.72,38.5,36.32,63.1,84.25,36.79,41.0
1028,Vegetable Biryani,Lunch,Veg,186,18.04,3.06,11.29,11.9,129.85,113.66,6.2,4.52,4.37,1.3,26.18,74.75,15.23,89.93,1.65,30.89,78.57
1029,Vegetable Biryani,Lunch,Veg,418,55.35,6.94,18.76,14.25,324.04,93.08,7.77,4.55,11.16,70.58,50.88,73.89,76.8,0.16,81.02,71.16,4.75
1030,Vegetable Khichdi,Dinner,Veg,416,25.03,29.31,22.07,9.24,298.34,78.33,2.33,1.18,6.91,34.75,29.6,20.15,7.78,19.41,11.29,42.23,61.38
1031,Paneer Curry,Dinner,Veg,159,1.87,6.97,13.74,3.98,62.73,69.24,6.88,1.25,49.3,7.68,77.91,81.92,41.0,40.27,32.83,35.14,64.62
1032,Vegetable Upma,Breakfast,Veg,105,0.0,9.19,16.68,5.99,177.77,53.81,4.52,0.41,34.3,55.86,15.38,47.47,21.54,37.61,27.81,29.54,7.39
1033,Rice and Dal,Lunch,Veg,354,76.49,5.91,2.71,12.84,218.36,73.37,0.62,0.59,9.96,18.55,37.26,69.79,25.33,41.57,81.6,2.93,68.44
1034,Rice and Dal,Lunch,Veg,213,0.0,22.36,22.55,12.71,220.61,71.58,3.28,2.19,55.53,16.01,0.44,11.87,69.34,41.54,25.21,55.81,24.36
1035,Chapati with Curry,Lunch,Veg,386,73.64,10.94,5.3,13.92,41.53,49.6,2.69,3.21,53.36,8.81,71.85,45.19,48.12,86.49,24.89,73.34,19.6
1036,Rice and Dal,Lunch,Veg,334,39.01,32.68,5.25,9.64,31.81,92.25,5.68,1.27,31.81,6.43,72.89,62.84,62.77,37.17,5.36,82.89,42.64
1037,Grilled Chicken,Lunch,Non-Veg,347,20.5,22.89,19.27,3.48,268.48,118.82,1.48,4.17,82.13,21.66,12.81,23.67,76.24,77.71,44.87,67.78,55.08
1038,Egg Omelette,Dinner,Non-Veg,311,0.0,30.53,23.26,9.62,289.0,24.24,3.87,3.76,84.9,63.92,86.83,53.3,69.2,87.27,79.69,15.79,28.77
1039,Paneer Curry,Dinner,Veg,377,78.62,12.39,1.44,4.71,197.49,88.14,2.55,0.32,55.64,40.55,57.67,67.57,56.04,31.14,32.25,51.01,53.26
1040,Vegetable Biryani,Lunch,Veg,122,0.0,17.38,13.84,1.34,102.18,65.37,3.65,4.31,45.66,31.01,71.48,43.24,34.64,79.36,47.75,61.1,53.92
1041,Dosa,Breakfast,Veg,384,20.38,24.37,22.78,12.81,142.85,48.4,5.09,4.79,31.26,5.62,39.96,78.71,54.43,80.95,50.93,67.05,3.05
1042,Oats Porridge,Breakfast,Veg,297,31.58,2.46,17.87,4.76,268.88,52.28,2.98,4.73,34.26,47.06,4.93,26.92,77.66,23.5,44.64,60.63,88.83
1043,Fish Curry,Dinner,Non-Veg,153,0.0,27.29,19.56,8.45,220.77,19.65,2.2,4.0,70.56,11.88,26.03,11.39,48.87,75.55,78.88,62.04,57.09
1044,Vegetable Soup,Dinner,Veg,442,72.55,5.48,14.43,10.45,238.88,11.9,7.87,3.32,15.63,88.34,12.52,79.77,63.72,57.61,4.6,0.16,44.75
1045,Idli,Breakfast,Veg,124,0.0,22.49,24.35,14.86,232.49,41.53,5.91,2.59,20.14,65.11,19.0,57.45,52.82,57.38,37.89,2.5,29.28
1046,Idli,Breakfast,Veg,204,0.0,17.07,21.89,9.73,301.43,56.16,6.07,1.91,75.39,15.92,52.25,34.87,14.77,13.89,81.75,89.34,47.54
1047,Idli,Breakfast,Veg,166,3.98,29.04,3.77,13.83,264.55,110.66,5.88,3.76,9.53,54.17,68.63,68.91,75.91,26.08,38.92,55.65,68.24
1048,Grilled Chicken,Lunch,Non-Veg,173,0.0,23.5,14.14,8.76,271.89,11.61,6.95,2.69,82.63,78.69,20.0,17.87,89.46,32.22,86.87,77.2,9.4
1049,Chapati with Curry,Lunch,Veg,124,0.0,13.11,18.18,2.17,273.05,20.97,5.43,3.69,78.14,84.37,33.49,81.84,3.19,9.99,14.25,45.6,38.06
1050,Oats Porridge,Breakfast,Veg,236,0.0,33.9,17.18,11.96,242.64,60.28,5.18,3.32,89.36,79.44,18.36,18.46,36.9,36.22,87.03,77.92,60.53
1051,Vegetable Soup,Dinner,Veg,377,63.23,14.69,7.26,6.15,99.43,116.15,4.02,0.44,83.13,1.82,38.73,56.22,12.77,22.63,9.58,29.37,79.1
1052,Dosa,Breakfast,Veg,90,0.0,26.66,13.48,14.51,151.12,117.35,5.4,1.65,68.85,14.29,1.7,16.18,83.25,55.19,51.07,65.05,46.0
1053,Dosa,Breakfast,Veg,317,43.61,30.67,2.21,13.13,324.54,113.37,3.93,3.04,73.76,61.12,65.57,6.12,2.68,77.64,80.42,59.57,82.07
1054,Chapati with Curry,Lunch,Veg,316,67.92,4.8,2.79,3.2,160.31,71.03,3.8,3.52,77.69,55.66,40.95,82.78,88.82,16.78,7.83,75.0,4.42
1055,Egg Omelette,Dinner,Non-Veg,86,0.0,4.59,12.08,4.56,103.03,42.83,0.94,1.21,86.91,51.82,33.21,5.74,27.24,81.23,73.18,11.47,83.65
1056,Oats Porridge,Breakfast,Veg,355,50.98,7.84,13.3,3.34,62.0,24.33,3.28,2.76,30.02,46.05,35.88,62.54,12.73,45.95,33.12,37.97,32.97
1057,Fruit Salad,Breakfast,Veg,409,62.86,22.99,7.29,10.88,171.39,42.46,7.51,2.13,18.3,72.98,66.93,24.64,61.63,63.08,65.03,22.23,52.82
1058,Chapati with Curry,Lunch,Veg,127,0.0,19.98,17.23,9.44,112.85,94.91,3.43,3.13,41.22,63.11,33.35,22.22,42.1,74.56,79.77,36.0,55.83
1059,Paneer Curry,Dinner,Veg,224,28.6,7.4,8.89,8.95,129.85,12.78,4.42,1.75,3.19,41.66,31.46,86.97,75.83,20.56,25.51,40.65,54.47
1060,Oats Porridge,Breakfast,Veg,328,28.75,32.62,9.17,12.45,178.7,42.78,6.64,1.22,58.08,32.21,87.99,47.69,85.95,11.2,52.43,35.22,66.5
1061,Curd Rice,Lunch,Veg,293,50.8,6.88,6.92,10.32,196.11,24.78,1.7,2.3,55.3,37.4,24.8,13.9,18.03,32.34,83.39,61.26,42.73
1062,Rice and Dal,Lunch,Veg,86,0.0,25.38,13.4,10.98,142.8,12.87,0.99,2.19,4.49,46.69,23.81,61.28,11.37,24.81,51.15,68.43,40.34
1063,Vegetable Khichdi,Dinner,Veg,165,6.84,7.93,11.77,14.62,229.15,89.74,0.75,4.84,4.09,24.6,10.5,19.52,10.66,0.98,67.74,7.94,75.7
1064,Vegetable Khichdi,Dinner,Veg,107,0.0,11.24,7.05,9.75,82.08,94.36,3.45,1.28,74.3,34.07,50.4,88.26,61.73,8.28,45.83,73.42,58.58
1065,Grilled Chicken,Lunch,Non-Veg,208,40.61,2.32,4.03,5.29,331.6,57.49,2.71,4.5,86.32,39.98,43.58,89.94,7.87,39.23,76.73,25.84,51.34
1066,Grilled Chicken,Lunch,Non-Veg,242,0.0,20.46,19.64,10.98,63.16,67.48,4.88,1.37,53.35,17.46,14.17,31.93,81.79,18.87,26.45,86.22,89.44
1067,Grilled Chicken,Lunch,Non-Veg,299,0.0,30.36,24.51,8.38,230.17,15.81,1.11,4.65,16.27,41.13,39.33,65.02,85.39,28.42,85.08,66.85,73.2
1068,Vegetable Soup,Dinner,Veg,86,0.0,17.21,24.68,8.49,55.76,92.44,3.55,1.41,67.26,54.39,20.29,83.87,51.61,13.61,24.19,62.2,3.29
1069,Vegetable Biryani,Lunch,Veg,423,34.53,19.34,23.06,3.4,107.19,117.79,3.29,1.97,4.23,42.7,88.73,73.66,54.48,22.31,22.3,15.55,3.63
1070,Curd Rice,Lunch,Veg,253,1.55,29.07,14.5,12.22,243.52,98.26,5.34,4.48,84.57,60.92,10.21,11.83,59.53,24.04,86.9,69.66,57.46
1071,Grilled Chicken,Lunch,Non-Veg,294,31.4,14.76,12.15,5.17,123.64,38.41,1.99,4.29,64.86,5.46,89.35,13.35,28.66,67.15,20.72,86.95,19.32
1072,Egg Omelette,Dinner,Non-Veg,104,0.0,18.41,24.97,8.21,167.88,25.1,2.76,3.86,32.97,18.34,44.98,50.36,61.64,6.9,89.37,22.2,39.35
